id,_img_recruit,_img_recruit_back,_img_1,_img_1_back,_img_2,_img_2_back,_img_3,_img_3_back,_img_4,img_4_back,_img_5,_img_5_back,type,subtype,size,slots,source,box,faction,cost,platoon,orders,img_recruit,img_recruit_back,img_1,img_1_back,img_2,img_2_back,img_3,img_3_back,img_4,img_4_back.1,img_5,img_5_back,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
hon-v1-hon-core-us-extra-units-m8_greyhound_option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,hon-core,US,35.0,extra-units,0.0,res/HoN-v1/hon-core/us/Extra Units/M8_Greyhound_Option.A.png,res/HoN-v1/hon-core/us/Extra Units/M8_Greyhound_Option.B.png,res/HoN-v1/hon-core/us/Extra Units/M8_Greyhound.A.png,res/HoN-v1/hon-core/us/Extra Units/M8_Greyhound.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345513778DD8698B14DF60EC88E5B58AADECC085A5B5EA910.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345513810E4566FDA78DF01F7D77B52CBF145FFBD71EE2AD5.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455136577A0F35F27BEBF835CAEF0E1474A91A4F75379043.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134551371838B56620DFF47470B02EAEC7BC1D1019ED893516.png"")",,,,,,,,
hon-v1-extra-units-us-_-ge-us-generic-willys-60mm-mortar-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,extra-units-us-_-ge,US,25.0,generic,0.0,res/HoN-v1/extra-units-us-_-ge/us/generic/willys-60mm-mortar-option.A.png,res/HoN-v1/extra-units-us-_-ge/us/generic/willys-60mm-mortar-option.B.png,res/HoN-v1/extra-units-us-_-ge/us/generic/willys-60mm-mortar.A.png,res/HoN-v1/extra-units-us-_-ge/us/generic/willys-60mm-mortar.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345633899AD3AC59409598811261891BB6DA687C5627A22DA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456339803BDD2533369C173EE0F1C4FA601B58E6E05821F7.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345626510E3FEA12F94A69EEB4B46AB0C7590CC962ECC9DA2.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345626571E13BA4CB722CF6A15B2C76CA7382376483F20999.png"")",,,,,,,,
hon-v1-extra-units-us-_-ge-us-generic-m16-mgmc-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,extra-units-us-_-ge,US,35.0,generic,0.0,res/HoN-v1/extra-units-us-_-ge/us/generic/m16-mgmc-option.A.png,res/HoN-v1/extra-units-us-_-ge/us/generic/m16-mgmc-option.B.png,res/HoN-v1/extra-units-us-_-ge/us/generic/m16-mgmc.A.png,res/HoN-v1/extra-units-us-_-ge/us/generic/m16-mgmc.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345634500BB3E3773AABCA9FF7001DC42AB103C088C98F8F6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456345695E4DB24EF87062B567C45C821BCAB90827281D4D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345633654DC06E5EE44C3B9F944847718B53E703C6B2A07A8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456337219146CDDEA38F705008A1C1AD80B17213875AA1AC.png"")",,,,,,,,
hon-v1-extra-units-us-_-ge-us-generic-greyhound-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,extra-units-us-_-ge,US,35.0,generic,0.0,res/HoN-v1/extra-units-us-_-ge/us/generic/greyhound-option.A.png,res/HoN-v1/extra-units-us-_-ge/us/generic/greyhound-option.B.png,res/HoN-v1/extra-units-us-_-ge/us/generic/greyhound.A.png,res/HoN-v1/extra-units-us-_-ge/us/generic/greyhound.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345634888E8360DE422E6923F98B7118DDAF8C951083F7DC8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345635070B4FE352B3A1862175C91E70C1C2C7CE9D54C996D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456268405381641FCC7C9329BBCD89AD367F5E317375CB79.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345626907B59ACECD0271E25F426C9A575630D573CA9D3CFF.png"")",,,,,,,,
hon-v1-us-rifle-platoon-12th-regiment-us-us-rifle-platoon-12th-regiment-halftrack-option,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,us-rifle-platoon-12th-regiment,US,30.0,us-rifle-platoon-12th-regiment,0.0,res/HoN-v1/us-rifle-platoon-12th-regiment/us/us-rifle-platoon-12th-regiment/halftrack-option.A.png,res/HoN-v1/us-rifle-platoon-12th-regiment/us/us-rifle-platoon-12th-regiment/halftrack-option.B.png,res/HoN-v1/us-rifle-platoon-12th-regiment/us/us-rifle-platoon-12th-regiment/halftrack.A.png,res/HoN-v1/us-rifle-platoon-12th-regiment/us/us-rifle-platoon-12th-regiment/halftrack.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345635117FA72164BD74AB75A3227B81EFEDB4B7F6DCB7F32.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563516719F20FE37AB498BA6863448C084ECA2FEA0F88CE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134562095787C43434015E4F61F4C97E96891E47BE634D22EC.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134562103421AEF7088D9707354E2B3D987F6A5F62A1AE2AD8.png"")",,,,,,,,
hon-v1-army-box-us-us-recon-platoon-option-recon-m20,,,,,,,,,,,,,ft-vehicle,1,1.0,,HoN-v1,army-box-us,US,25.0,recon-platoon,0.0,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-m20.A.png,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-m20.B.png,res/HoN-v1/army-box-us/us/recon-platoon/willys-50-cal.A.png,res/HoN-v1/army-box-us/us/recon-platoon/willys-50-cal.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563640788B40D43581B3B2F7C18AFEFBA11E659FA166C37.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345636483727EA60D80DD0E1B5BEFB817B3A964D54BDC2736.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563675103E6E44F0586E9CD6B640F74FF08450290DF261F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345636812D40FDF3FD5F1F4F8ED38B5D2D4F32724B397B4D5.png"")",,,,,,,,
hon-v1-hon-core-us-extra-units-mortar_option,,,,,,,,,,,,,ft-inf,1,1.0,,HoN-v1,hon-core,US,15.0,extra-units,0.0,res/HoN-v1/hon-core/us/Extra Units/Mortar_Option.A.png,res/HoN-v1/hon-core/us/Extra Units/Mortar_Option.B.png,res/HoN-v1/hon-core/us/Extra Units/Mortar.A.png,res/HoN-v1/hon-core/us/Extra Units/Mortar.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455133309AF1884753C74BF7EBB395EF8ABD450ED501F6A4.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455133689F8587F4E0B0D425D17C16EC85F7443B489770AA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455132493A98C156065B20822F991C271C0B48A6F0678ADB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455132880D9C24DD4FFF0DB89B8E6B7A14AC217781ECE18A.png"")",,,,,,,,
hon-v1-gazette-1-ge-generic-75mm-pack-howitzer-m8-option-us,,,,,,,,,,,,,ft-inf,1,1.0,,HoN-v1,gazette-1,GE,30.0,generic,0.0,res/HoN-v1/gazette-1/ge/generic/75mm-pack-howitzer-m8-option-us.A.png,res/HoN-v1/gazette-1/ge/generic/75mm-pack-howitzer-m8-option-us.B.png,res/HoN-v1/gazette-1/ge/generic/75mm-pack-howitzer-m8-us.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345515633F17C76D7C1E7EC37E2537B1E4B23B529909E1650.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134561586238857047E5E2767B9D5F1AC6C461B2092461B01E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345615914A373CA096340D0F11CA32FE66558769ED4E60F02.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456157362FA390CCB616744FD9FE6DB14D170ED15388BA9B.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345515633F17C76D7C1E7EC37E2537B1E4B23B529909E1650.png"")",,,,,,,,
hon-v1-gazette-1-ge-generic-57mm-at-gun-option,,,,,,,,,,,,,ft-inf,1,1.0,,HoN-v1,gazette-1,GE,20.0,generic,0.0,res/HoN-v1/gazette-1/ge/generic/57mm-at-gun-option.A.png,res/HoN-v1/gazette-1/ge/generic/57mm-at-gun-option.B.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456158009CA12818B716069B3185B2F7C704DBC48750E265.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345515633F17C76D7C1E7EC37E2537B1E4B23B529909E1650.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456159544C257DCD1FDC54C9B27E9C61BB549F6646C96FB5.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345615998DC045A0E9D7847CC22FEB1409EBDDA5975D0ADE8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456158009CA12818B716069B3185B2F7C704DBC48750E265.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345515633F17C76D7C1E7EC37E2537B1E4B23B529909E1650.png"")",,,,,,,,
hon-v1-gazette-1-ge-generic-minesweepers-us-option,,,,,,,,,,,,,ft-inf,1,1.0,,HoN-v1,gazette-1,GE,10.0,generic,0.0,res/HoN-v1/gazette-1/ge/generic/minesweepers-us-option.A.png,res/HoN-v1/gazette-1/ge/generic/minesweepers-us-option.B.png,res/HoN-v1/gazette-1/ge/generic/minesweepers-us.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455151994A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png,res/HoN-v1/gazette-1/ge/generic/minesweepers-us.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455151994A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345616057676EDFEF2F077272072664E35A06FDEF0B311C6D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345616115C662C4A4B9494BD42700100752C7112FD6A5B712.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456161659E97A8CB5AAB6F3F6409DB8E6B45052A1BE502C6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455151994A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456161659E97A8CB5AAB6F3F6409DB8E6B45052A1BE502C6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455151994A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png"")",,,,,,
hon-v1-miller_s-rangers-us-millers-rangers-bazooka-option,,,,,,,,,,,,,ft-inf,1,1.0,,HoN-v1,miller_s-rangers,US,15.0,millers-rangers,0.0,res/HoN-v1/miller_s-rangers/us/millers-rangers/bazooka-option.A.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/bazooka-option.B.png,res/HoN-v1/us-rangers/us/us-rangers/bazooka.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455151994A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345619231D0EE831027C10139A4EC8F68F63404F7F85772ED.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345619299FEB2C5A12066FB7B08C403A49CA3FF0900050D3E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134561915015A2D7D86B6929B0B0AA9C66AAC6E9BADB799FF6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013455151994A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png"")",,,,,,,,
hon-v1-miller_s-rangers-us-millers-rangers-30cal-option,,,,,,,,,,,,,ft-inf,1,1.0,,HoN-v1,miller_s-rangers,US,15.0,millers-rangers,0.0,res/HoN-v1/miller_s-rangers/us/millers-rangers/30cal-option.A.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/30cal-option.B.png,res/HoN-v1/us-rangers/us/us-rangers/30-cal.A.png,res/HoN-v1/us-rangers/us/us-rangers/30-cal.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456193514F4046BCFC623309E7D86C453D7FEF6DBF88AAEC.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345619408B74FF309654829B34B46D64DD7655EC7C6E37BAF.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345618738EB143FBF6E083C8B5F5791FF873C3AD948557363.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345618826D5D165C36441CB2A5CCD1700E6A92C0399DB007E.png"")",,,,,,,,
hon-v1-army-box-us-us-weapon-platoon-option-ammo-bearer,,,,,,,,,,,,,ft-inf,1,1.0,,HoN-v1,army-box-us,US,10.0,weapon-platoon,0.0,res/HoN-v1/army-box-us/us/weapon-platoon/option-ammo-bearer.A.png,res/HoN-v1/army-box-us/us/weapon-platoon/option-ammo-bearer.B.png,res/HoN-v1/army-box-us/us/weapon-platoon/ammo-bearers.A.png,res/HoN-v1/army-box-us/us/weapon-platoon/ammo-bearers.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456286048A3B4B45D0E454EB931341B745E08A7B73665D3C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345628667B3F14D3B3751A8D8D4F46901FB6E15AE6EF224AE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345622382273F4DBF69BE42A412CC48BFC2BD326398EF0C95.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345622442112344688F77AC22B1F8F3D8F35EF945FC043C83.png"")",,,,,,,,
hon-v1-army-box-us-us-command-hidden-option,,,,,,,,,,,,,gear,2,2.0,,HoN-v1,army-box-us,US,10.0,command,0.0,res/HoN-v1/army-box-us/us/command/hidden-option.png,res/HoN-v1/army-box-us/us/command/hidden-option.png,res/HoN-v1/army-box-us/us/command/hidden-unit-a.A.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456314914A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png,res/HoN-v1/army-box-us/us/command/hidden-unit-b.A.png,res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456314914A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563659737D7E2737A8256A5728452B30AF423A506215A1F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563659737D7E2737A8256A5728452B30AF423A506215A1F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456362362381E3AB0638689FF9BE119435F819AF888AF7A0.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456314914A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134562337610E2200096E2FAD43376AA1B54A229FA93044DD6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456314914A81A82681D47CDD39603CF4A6EDF6BE5E44E747.png"")",,,,,,
hon-v1-army-box-us-us-command-option-directive-x3,,,,,,,,,,,,,gear,2,2.0,,HoN-v1,army-box-us,US,40.0,command,0.0,res/HoN-v1/army-box-us/us/command/option-directive-x3.png,res/HoN-v1/army-box-us/us/command/option-directive-x3.png,res/HoN-v1/army-box-us/us/command/option-directive-x3.png,res/HoN-v1/army-box-us/us/command/option-directive-x3.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563323290D3535AA8A83DBB0965B12E56B83DCC6F3AF122.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563323290D3535AA8A83DBB0965B12E56B83DCC6F3AF122.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563323290D3535AA8A83DBB0965B12E56B83DCC6F3AF122.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc184930200134563323290D3535AA8A83DBB0965B12E56B83DCC6F3AF122.png"")",,,,,,,,
hon-v1-army-box-us-us-command-option-field-artillery-x3,,,,,,,,,,,,,gear,2,2.0,,HoN-v1,army-box-us,US,30.0,command,0.0,res/HoN-v1/army-box-us/us/command/option-field-artillery-x3.png,res/HoN-v1/army-box-us/us/command/option-field-artillery-x3.png,res/HoN-v1/army-box-us/us/command/option-field-artillery-x3.png,res/HoN-v1/army-box-us/us/command/option-field-artillery-x3.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456327525C10424A23C41CE8B4C256B5A8420B6FFDDA26E2.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456327525C10424A23C41CE8B4C256B5A8420B6FFDDA26E2.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456327525C10424A23C41CE8B4C256B5A8420B6FFDDA26E2.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc18493020013456327525C10424A23C41CE8B4C256B5A8420B6FFDDA26E2.png"")",,,,,,,,
hon-v1-army-box-us-us-command-option-battle-plan,,,,,,,,,,,,,gear,2,2.0,,HoN-v1,army-box-us,US,25.0,command,0.0,res/HoN-v1/army-box-us/us/command/option-battle-plan.png,res/HoN-v1/army-box-us/us/command/option-battle-plan.png,res/HoN-v1/army-box-us/us/command/option-battle-plan.png,res/HoN-v1/army-box-us/us/command/option-battle-plan.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345635218301BF5D617401F8CDACF26386D1E1A28ADE8FA6A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345635218301BF5D617401F8CDACF26386D1E1A28ADE8FA6A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345635218301BF5D617401F8CDACF26386D1E1A28ADE8FA6A.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345635218301BF5D617401F8CDACF26386D1E1A28ADE8FA6A.png"")",,,,,,,,
hon-v1-army-box-us-us-command-option-airstrike-x3,,,,,,,,,,,,,gear,2,2.0,,HoN-v1,army-box-us,US,20.0,command,0.0,res/HoN-v1/army-box-us/us/command/option-airstrike-x3.png,res/HoN-v1/army-box-us/us/command/option-airstrike-x3.png,res/HoN-v1/army-box-us/us/command/option-airstrike-x3.png,res/HoN-v1/army-box-us/us/command/option-airstrike-x3.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345634105E7AE44CF332DA8D0F9D82E1670FFDA8271EAE685.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345634105E7AE44CF332DA8D0F9D82E1670FFDA8271EAE685.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345634105E7AE44CF332DA8D0F9D82E1670FFDA8271EAE685.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assistant/main/res/tiles/V1-US/httpcloud3steamusercontentcomugc1849302001345634105E7AE44CF332DA8D0F9D82E1670FFDA8271EAE685.png"")",,,,,,,,
